instance,goal,result,duration,correct_result,verdict,steps_obtained
exp_acyclic_indvary2_step1_batch_yyy02.pl,b3,no,3.63,no,corr,12
exp_acyclic_indvary2_step1_batch_yyy02.pl,p5,no,0.07,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy02.pl,x7,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy02.pl,r4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy02.pl,z3,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy02.pl,w3,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy02.pl,u2,yes,0.06,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy02.pl,t1,yes,2.51,yes,corr,14
exp_acyclic_indvary2_step1_batch_yyy03.pl,u6,no,0.12,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,t5,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,y4,no,0.04,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,s5,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,c5,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,e4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,v4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,v6,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,u1,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy03.pl,f1,yes,12.69,yes,corr,12
exp_acyclic_indvary2_step1_batch_yyy04.pl,c3,no,10.36,no,corr,10
exp_acyclic_indvary2_step1_batch_yyy04.pl,q6,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,x3,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,c5,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,q4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,v4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,y2,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,r7,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,q7,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,x4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy05.pl,s3,no,0.11,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy05.pl,y4,no,0.04,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy05.pl,v2,yes,0.06,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy05.pl,u7,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy05.pl,x7,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy05.pl,x2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy05.pl,r5,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy05.pl,a2,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step1_batch_yyy05.pl,s2,,600.0,no,TIMEOUT,21
exp_acyclic_indvary2_step1_batch_yyy05.pl,b1,,600.0,no,TIMEOUT,18
exp_acyclic_indvary2_step1_batch_yyy06.pl,q5,no,0.11,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy06.pl,c2,yes,2.76,yes,corr,11
exp_acyclic_indvary2_step1_batch_yyy06.pl,y3,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy06.pl,t2,no,7.98,no,corr,13
exp_acyclic_indvary2_step1_batch_yyy06.pl,u3,no,0.04,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy06.pl,s1,yes,0.06,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy06.pl,z3,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy06.pl,r7,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy06.pl,y4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy06.pl,v7,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,d5,no,0.38,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,a6,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,e1,yes,0.06,yes,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,c5,no,0.07,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,y3,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,w4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,q1,no,0.04,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,w3,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy07.pl,c3,,600.0,yes,TIMEOUT,15
exp_acyclic_indvary2_step1_batch_yyy07.pl,t4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy08.pl,w2,no,15.14,no,corr,18
exp_acyclic_indvary2_step1_batch_yyy08.pl,s2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy08.pl,y5,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy08.pl,a6,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy08.pl,b3,yes,2.15,yes,corr,11
exp_acyclic_indvary2_step1_batch_yyy08.pl,y4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy08.pl,z4,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy08.pl,r5,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy08.pl,r2,yes,0.06,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy08.pl,a1,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy09.pl,z6,no,0.1,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy09.pl,t3,no,0.07,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy09.pl,u5,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy09.pl,d5,no,0.07,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy09.pl,w2,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy09.pl,e5,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy09.pl,b6,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy09.pl,a1,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy09.pl,u2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy09.pl,q1,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy10.pl,w7,no,0.09,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy10.pl,f1,yes,3.13,yes,corr,13
exp_acyclic_indvary2_step1_batch_yyy10.pl,d3,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy10.pl,u7,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy10.pl,x2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy10.pl,u3,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy10.pl,r7,no,0.06,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy10.pl,y5,no,0.05,no,corr,0
exp_acyclic_indvary2_step1_batch_yyy10.pl,c1,yes,0.06,yes,corr,1
exp_acyclic_indvary2_step1_batch_yyy10.pl,z2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy01.pl,u6,no,0.12,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,t4,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,b2,yes,0.06,yes,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,y4,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,p3,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,f3,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,u2,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,r2,yes,0.31,yes,corr,3
exp_acyclic_indvary2_step2_batch_yyy01.pl,r7,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy01.pl,a1,,600.0,yes,TIMEOUT,16
exp_acyclic_indvary2_step2_batch_yyy02.pl,v2,yes,0.13,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy02.pl,x7,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy02.pl,z4,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy02.pl,q1,yes,0.08,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy02.pl,p4,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy02.pl,x3,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy02.pl,v6,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy02.pl,f1,,600.0,no,TIMEOUT,48
exp_acyclic_indvary2_step2_batch_yyy02.pl,x4,no,0.04,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy02.pl,w3,no,0.04,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,d5,no,0.55,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,y4,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,p4,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,z1,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy03.pl,w6,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,c6,no,0.08,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,f4,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,r3,yes,0.1,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy03.pl,q7,no,0.08,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy03.pl,f2,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step2_batch_yyy04.pl,t4,no,0.08,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy04.pl,b2,,600.0,no,TIMEOUT,21
exp_acyclic_indvary2_step2_batch_yyy04.pl,y4,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy04.pl,f1,yes,175.0,yes,corr,24
exp_acyclic_indvary2_step2_batch_yyy04.pl,v5,no,0.03,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy04.pl,c2,,600.0,no,TIMEOUT,15
exp_acyclic_indvary2_step2_batch_yyy04.pl,e4,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy04.pl,t7,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy04.pl,p2,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy04.pl,a3,yes,260.05,yes,corr,26
exp_acyclic_indvary2_step2_batch_yyy05.pl,t4,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy05.pl,z6,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy05.pl,f1,yes,0.09,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy05.pl,v5,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy05.pl,w1,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy05.pl,e3,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy05.pl,e2,,600.0,no,TIMEOUT,35
exp_acyclic_indvary2_step2_batch_yyy05.pl,q7,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy05.pl,b3,yes,0.09,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy05.pl,v7,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy06.pl,c3,,600.0,no,TIMEOUT,58
exp_acyclic_indvary2_step2_batch_yyy06.pl,y4,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy06.pl,v6,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy06.pl,w1,yes,0.08,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy06.pl,b5,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy06.pl,z3,no,0.08,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy06.pl,p7,no,0.07,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy06.pl,p5,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy06.pl,e2,,600.0,no,TIMEOUT,56
exp_acyclic_indvary2_step2_batch_yyy06.pl,r3,,600.0,no,TIMEOUT,21
exp_acyclic_indvary2_step2_batch_yyy07.pl,t5,no,0.1,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy07.pl,y4,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy07.pl,v5,no,0.09,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy07.pl,a4,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy07.pl,z4,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy07.pl,u3,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy07.pl,t1,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy07.pl,p6,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy07.pl,r2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy07.pl,a1,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step2_batch_yyy08.pl,d5,no,0.08,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy08.pl,v7,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy08.pl,u1,yes,0.3,yes,corr,3
exp_acyclic_indvary2_step2_batch_yyy08.pl,c5,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy08.pl,x2,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy08.pl,a3,,600.0,no,TIMEOUT,54
exp_acyclic_indvary2_step2_batch_yyy08.pl,q7,no,0.05,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy08.pl,x5,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy08.pl,z2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy08.pl,b5,no,0.06,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy09.pl,c3,yes,192.86,yes,corr,16
exp_acyclic_indvary2_step2_batch_yyy09.pl,f1,,600.0,no,TIMEOUT,50
exp_acyclic_indvary2_step2_batch_yyy09.pl,f3,no,0.03,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy09.pl,r1,yes,0.04,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy09.pl,q3,yes,0.04,yes,corr,1
exp_acyclic_indvary2_step2_batch_yyy09.pl,p1,yes,0.08,yes,corr,2
exp_acyclic_indvary2_step2_batch_yyy09.pl,z4,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy09.pl,r5,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy09.pl,u3,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy09.pl,e3,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,t5,no,0.04,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,z6,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,s4,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,e1,,600.0,yes,TIMEOUT,14
exp_acyclic_indvary2_step2_batch_yyy10.pl,x3,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,v6,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,c5,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,q4,no,0.02,no,corr,0
exp_acyclic_indvary2_step2_batch_yyy10.pl,c1,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step2_batch_yyy10.pl,a3,,600.0,yes,TIMEOUT,18
exp_acyclic_indvary2_step3_batch_yyy01.pl,d5,no,0.2,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,s3,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,u7,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,x7,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,v1,,600.0,no,TIMEOUT,21
exp_acyclic_indvary2_step3_batch_yyy01.pl,r2,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,p7,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,d4,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,q7,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy01.pl,y5,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,e1,,600.0,yes,TIMEOUT,15
exp_acyclic_indvary2_step3_batch_yyy02.pl,v5,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,z4,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,c1,yes,0.07,yes,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,b6,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,u2,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy02.pl,y5,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,x4,no,0.09,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,t4,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy02.pl,s3,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy03.pl,v2,yes,0.14,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy03.pl,d4,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy03.pl,v1,,600.0,no,TIMEOUT,16
exp_acyclic_indvary2_step3_batch_yyy03.pl,v4,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy03.pl,q2,yes,0.09,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy03.pl,c5,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy03.pl,c2,,600.0,no,TIMEOUT,34
exp_acyclic_indvary2_step3_batch_yyy03.pl,a5,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy03.pl,y1,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy03.pl,r1,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step3_batch_yyy04.pl,u5,no,0.1,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy04.pl,d4,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy04.pl,u7,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy04.pl,x7,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy04.pl,f5,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy04.pl,p3,yes,0.09,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy04.pl,v4,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy04.pl,q3,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy04.pl,t1,yes,0.11,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy04.pl,w3,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy05.pl,r6,no,0.12,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy05.pl,b1,yes,0.08,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy05.pl,w1,yes,0.08,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy05.pl,q7,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy05.pl,z6,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy05.pl,b2,,600.0,no,TIMEOUT,40
exp_acyclic_indvary2_step3_batch_yyy05.pl,v4,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy05.pl,e3,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy05.pl,a2,,600.0,no,TIMEOUT,54
exp_acyclic_indvary2_step3_batch_yyy05.pl,w3,no,0.03,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,t4,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,x3,no,0.03,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,t3,no,0.03,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,a5,no,0.03,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,w1,yes,0.05,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy06.pl,b5,no,0.03,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,z3,no,0.03,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,r3,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step3_batch_yyy06.pl,q7,no,0.09,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy06.pl,q2,yes,0.11,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy07.pl,y4,no,0.09,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy07.pl,q5,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy07.pl,w1,yes,0.08,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy07.pl,f3,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy07.pl,r4,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy07.pl,q1,yes,0.08,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy07.pl,z5,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy07.pl,v2,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy07.pl,a4,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy07.pl,w6,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,d5,no,0.16,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,t5,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,w7,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,a4,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,r5,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,u3,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,r2,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step3_batch_yyy08.pl,y6,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,p4,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy08.pl,x3,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy09.pl,b1,,600.0,no,TIMEOUT,67
exp_acyclic_indvary2_step3_batch_yyy09.pl,r5,no,0.08,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy09.pl,a3,yes,0.1,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy09.pl,a1,yes,0.07,yes,corr,0
exp_acyclic_indvary2_step3_batch_yyy09.pl,f2,,600.0,no,TIMEOUT,20
exp_acyclic_indvary2_step3_batch_yyy09.pl,v1,yes,0.08,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy09.pl,p3,,600.0,no,TIMEOUT,17
exp_acyclic_indvary2_step3_batch_yyy09.pl,c1,,600.0,no,TIMEOUT,23
exp_acyclic_indvary2_step3_batch_yyy09.pl,c6,no,0.09,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy09.pl,z2,no,0.06,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy10.pl,w2,yes,0.12,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy10.pl,u3,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy10.pl,p1,yes,0.1,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy10.pl,p7,no,0.07,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy10.pl,p5,no,0.08,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy10.pl,c2,,600.0,no,TIMEOUT,19
exp_acyclic_indvary2_step3_batch_yyy10.pl,t6,no,0.05,no,corr,0
exp_acyclic_indvary2_step3_batch_yyy10.pl,d1,,600.0,no,TIMEOUT,30
exp_acyclic_indvary2_step3_batch_yyy10.pl,u2,yes,0.09,yes,corr,1
exp_acyclic_indvary2_step3_batch_yyy10.pl,t1,yes,0.07,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy01.pl,p4,no,0.11,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy01.pl,e5,no,0.06,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy01.pl,d3,no,0.07,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy01.pl,s1,yes,0.09,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy01.pl,t5,no,0.05,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy01.pl,s3,no,0.06,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy01.pl,r3,no,0.08,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy01.pl,d1,,600.0,no,TIMEOUT,46
exp_acyclic_indvary2_step4_batch_yyy01.pl,x4,no,0.05,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy01.pl,w3,no,0.07,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy02.pl,u5,no,0.58,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy02.pl,c3,,600.0,no,TIMEOUT,48
exp_acyclic_indvary2_step4_batch_yyy02.pl,z6,no,0.05,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy02.pl,p7,no,0.08,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy02.pl,w5,no,0.06,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy02.pl,r3,yes,0.1,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy02.pl,p1,yes,0.11,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy02.pl,a2,yes,0.1,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy02.pl,u3,no,0.08,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy02.pl,r4,no,0.07,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy03.pl,b2,yes,0.16,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy03.pl,d3,no,0.07,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy03.pl,w6,no,0.07,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy03.pl,c1,,600.0,no,TIMEOUT,42
exp_acyclic_indvary2_step4_batch_yyy03.pl,s1,yes,0.1,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy03.pl,q3,yes,0.1,yes,corr,1
exp_acyclic_indvary2_step4_batch_yyy03.pl,b6,no,0.07,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy03.pl,y5,no,0.07,no,corr,0
exp_acyclic_indvary2_step4_batch_yyy03.pl,a2,yes,0.06,yes,corr,0
exp_acyclic_indvary2_step4_batch_yyy03.pl,w3,no,0.06,no,corr,0
